年月,customer_id,count_0,count_1,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,mean,median,max,min,routine_flg,calc_date,membership_period,exit_date,period,now_date
201902,AS924898,6,4.0,XXXX,C02,F,2017-12-01,,CA3,0.0,デイタイム,7500.0,入会費無料,6.5,6.0,11.0,4.0,1.0,2019-04-30,16.0,,14,2019-02-01
201811,AS272193,7,4.0,XXXXX,C01,M,2017-06-01,,CA1,0.0,オールタイム,10500.0,通常,5.583333333333333,5.5,9.0,3.0,1.0,2019-04-30,22.0,,17,2018-11-01
201902,OA909231,3,5.0,XX,C03,M,2018-01-01,,CA1,0.0,ナイト,6000.0,通常,7.083333333333333,7.0,12.0,3.0,1.0,2019-04-30,15.0,,13,2019-02-01
201808,HD722956,5,8.0,XXXX,C01,F,2017-03-01,,CA1,0.0,オールタイム,10500.0,通常,5.416666666666667,5.5,8.0,2.0,1.0,2019-04-30,25.0,,17,2018-08-01
201901,HD847713,4,6.0,XXXXX,C01,F,2015-12-01,,CA1,0.0,オールタイム,10500.0,通常,4.25,4.0,7.0,2.0,1.0,2019-04-30,40.0,,37,2019-01-01
201903,PL242307,5,5.0,XXXXX,C01,F,2017-01-01,,CA1,0.0,オールタイム,10500.0,通常,5.916666666666667,6.0,8.0,3.0,1.0,2019-04-30,27.0,,26,2019-03-01
201808,OA885929,4,5.0,XXXX,C02,F,2015-11-01,,CA1,0.0,デイタイム,7500.0,通常,4.166666666666667,4.5,7.0,1.0,1.0,2019-04-30,41.0,,33,2018-08-01
201903,HD842881,3,5.0,XXXXX,C01,F,2017-04-01,,CA1,0.0,オールタイム,10500.0,通常,5.583333333333333,5.5,8.0,3.0,1.0,2019-04-30,24.0,,23,2019-03-01
201902,TS209540,8,7.0,XXXX,C03,F,2018-10-11,,CA1,0.0,ナイト,6000.0,通常,8.166666666666666,8.5,10.0,6.0,1.0,2019-04-30,6.0,,3,2019-02-01
201903,TS469207,7,8.0,XXXXXX,C01,M,2018-12-08,,CA3,0.0,オールタイム,10500.0,入会費無料,8.0,7.5,11.0,6.0,1.0,2019-04-30,4.0,,2,2019-03-01
201901,OA668076,3,4.0,XXXXX,C03,F,2017-01-01,,CA1,0.0,ナイト,6000.0,通常,4.583333333333333,4.5,7.0,3.0,1.0,2019-04-30,27.0,,24,2019-01-01
201903,PL659736,9,8.0,XXXX,C01,F,2019-02-13,,CA1,0.0,オールタイム,10500.0,通常,8.5,8.5,9.0,8.0,1.0,2019-04-30,2.0,,0,2019-03-01
201903,HD314081,6,8.0,XXXX,C03,F,2017-10-01,,CA1,0.0,ナイト,6000.0,通常,7.333333333333333,7.5,10.0,5.0,1.0,2019-04-30,18.0,,17,2019-03-01
201902,PL136126,5,5.0,XXXXX,C03,M,2016-04-01,,CA1,0.0,ナイト,6000.0,通常,4.5,4.5,6.0,3.0,1.0,2019-04-30,36.0,,34,2019-02-01
201811,IK092130,6,7.0,XXXX,C01,M,2018-01-01,,CA1,0.0,オールタイム,10500.0,通常,7.583333333333333,7.0,10.0,6.0,1.0,2019-04-30,15.0,,10,2018-11-01
201807,TS487207,4,3.0,XX,C01,M,2015-05-01,,CA1,0.0,オールタイム,10500.0,通常,4.0,4.0,6.0,2.0,1.0,2019-04-30,47.0,,38,2018-07-01
201809,GD183457,5,6.0,XXXXX,C02,F,2016-03-01,,CA1,0.0,デイタイム,7500.0,通常,5.583333333333333,5.0,8.0,3.0,1.0,2019-04-30,37.0,,30,2018-09-01
201903,PL102815,9,9.0,XXXXXX,C01,M,2018-10-13,,CA1,0.0,オールタイム,10500.0,通常,8.166666666666666,8.0,11.0,6.0,1.0,2019-04-30,6.0,,4,2019-03-01
201903,OA788734,9,9.0,XXXXXX,C01,F,2018-12-08,,CA3,0.0,オールタイム,10500.0,入会費無料,9.5,9.0,11.0,9.0,1.0,2019-04-30,4.0,,2,2019-03-01
201808,AS625883,5,6.0,XXXX,C02,F,2015-05-01,,CA1,0.0,デイタイム,7500.0,通常,4.75,5.0,6.0,2.0,1.0,2019-04-30,47.0,,39,2018-08-01
201810,PL147603,2,6.0,XXXXX,C03,M,2016-05-01,,CA1,0.0,ナイト,6000.0,通常,4.0,4.0,8.0,2.0,1.0,2019-04-30,35.0,,29,2018-10-01
201902,PL679438,8,6.0,XXXXX,C01,F,2018-12-11,,CA3,0.0,オールタイム,10500.0,入会費無料,8.25,8.5,10.0,6.0,1.0,2019-04-30,4.0,,1,2019-02-01
201902,HI609803,6,9.0,XX,C01,M,2019-01-02,,CA1,0.0,オールタイム,10500.0,通常,7.0,6.0,9.0,6.0,1.0,2019-04-30,3.0,,0,2019-02-01
201902,HI959268,4,2.0,XXXX,C02,M,2016-04-01,,CA1,0.0,デイタイム,7500.0,通常,4.5,4.0,7.0,2.0,1.0,2019-04-30,36.0,,34,2019-02-01
201902,HI784547,7,9.0,XXXXX,C01,F,2018-12-09,,CA3,0.0,オールタイム,10500.0,入会費無料,8.0,8.0,9.0,7.0,1.0,2019-04-30,4.0,,1,2019-02-01
201812,HI207932,2,1.0,XXXX,C03,M,2016-03-01,,CA1,0.0,ナイト,6000.0,通常,4.25,4.5,7.0,1.0,1.0,2019-04-30,37.0,,33,2018-12-01
201811,HI383326,5,5.0,XXXX,C02,F,2017-07-01,,CA2,0.0,デイタイム,7500.0,入会費半額,5.5,5.0,7.0,5.0,1.0,2019-04-30,21.0,,16,2018-11-01
201901,TS982817,7,6.0,XXXX,C02,F,2017-07-01,,CA2,0.0,デイタイム,7500.0,入会費半額,5.916666666666667,6.0,8.0,2.0,1.0,2019-04-30,21.0,,18,2019-01-01
201807,OA396265,5,7.0,XXXX,C01,F,2016-09-01,,CA1,0.0,オールタイム,10500.0,通常,5.416666666666667,5.0,9.0,2.0,1.0,2019-04-30,31.0,,22,2018-07-01
201807,HI352145,3,6.0,XXXX,C03,M,2016-05-01,,CA1,0.0,ナイト,6000.0,通常,4.75,5.0,7.0,2.0,1.0,2019-04-30,35.0,,26,2018-07-01
201901,IK516841,4,5.0,XXXXX,C01,F,2015-08-01,,CA1,0.0,オールタイム,10500.0,通常,4.583333333333333,5.0,6.0,3.0,1.0,2019-04-30,44.0,,41,2019-01-01
201903,TS935488,6,8.0,XXXXX,C02,F,2018-08-04,,CA1,0.0,デイタイム,7500.0,通常,8.25,8.0,10.0,6.0,1.0,2019-04-30,8.0,,6,2019-03-01
201805,AS554975,4,6.0,XXX,C01,M,2017-09-01,,CA1,0.0,オールタイム,10500.0,通常,5.916666666666667,6.0,8.0,4.0,1.0,2019-04-30,19.0,,8,2018-05-01
201809,OA805868,7,10.0,XXXX,C02,F,2017-10-01,,CA1,0.0,デイタイム,7500.0,通常,6.5,6.0,10.0,5.0,1.0,2019-04-30,18.0,,11,2018-09-01
201902,HD256988,7,9.0,XXXXX,C02,F,2018-07-09,,CA1,0.0,デイタイム,7500.0,通常,7.888888888888889,8.0,9.0,6.0,1.0,2019-04-30,9.0,,6,2019-02-01
201903,OA467198,6,6.0,XX,C01,M,2016-11-01,,CA1,0.0,オールタイム,10500.0,通常,5.75,6.0,9.0,3.0,1.0,2019-04-30,29.0,,28,2019-03-01
201811,HI048967,8,2.0,XXX,C03,M,2016-06-01,,CA1,0.0,ナイト,6000.0,通常,5.583333333333333,6.0,8.0,1.0,1.0,2019-04-30,34.0,,29,2018-11-01
201811,PL221419,3,3.0,XXXX,C02,M,2015-05-01,,CA1,0.0,デイタイム,7500.0,通常,5.5,5.5,9.0,3.0,1.0,2019-04-30,47.0,,42,2018-11-01
201805,AS197200,8,8.0,XXXX,C03,M,2018-04-15,,CA3,0.0,ナイト,6000.0,入会費無料,8.25,8.0,12.0,6.0,1.0,2019-04-30,12.0,,0,2018-05-01
201810,TS032043,9,2.0,XXXXX,C01,M,2017-07-01,,CA2,0.0,オールタイム,10500.0,入会費半額,5.666666666666667,6.5,9.0,2.0,1.0,2019-04-30,21.0,,15,2018-10-01
201807,OA115840,6,9.0,XXXX,C02,M,2017-12-01,,CA3,0.0,デイタイム,7500.0,入会費無料,6.333333333333333,6.0,9.0,4.0,1.0,2019-04-30,16.0,,7,2018-07-01
201812,IK067006,9,6.0,XXXXX,C01,M,2018-01-01,,CA1,0.0,オールタイム,10500.0,通常,7.416666666666667,7.5,10.0,4.0,1.0,2019-04-30,15.0,,11,2018-12-01
201807,TS028665,5,6.0,XXXX,C03,F,2016-11-01,,CA1,0.0,ナイト,6000.0,通常,4.666666666666667,4.5,8.0,3.0,1.0,2019-04-30,29.0,,20,2018-07-01
201806,GD024299,4,5.0,XXXXX,C03,M,2015-11-01,,CA1,0.0,ナイト,6000.0,通常,3.75,4.0,6.0,1.0,1.0,2019-04-30,41.0,,31,2018-06-01
201903,TS379041,9,10.0,XX,C03,M,2019-02-12,,CA1,0.0,ナイト,6000.0,通常,9.5,9.5,10.0,9.0,1.0,2019-04-30,2.0,,0,2019-03-01
201806,AS997107,8,7.0,XXXX,C01,M,2017-10-01,,CA1,0.0,オールタイム,10500.0,通常,5.916666666666667,6.0,9.0,2.0,1.0,2019-04-30,18.0,,8,2018-06-01
201808,GD873389,6,4.0,XXXX,C01,M,2015-12-01,,CA1,0.0,オールタイム,10500.0,通常,5.0,4.5,8.0,2.0,1.0,2019-04-30,40.0,,32,2018-08-01
201810,HI859298,1,5.0,XXXXX,C03,M,2015-07-01,,CA1,0.0,ナイト,6000.0,通常,3.8333333333333335,4.0,5.0,1.0,1.0,2019-04-30,45.0,,39,2018-10-01
201805,PL351843,7,4.0,XXXXX,C01,M,2015-11-01,,CA1,0.0,オールタイム,10500.0,通常,5.166666666666667,5.5,9.0,1.0,1.0,2019-04-30,41.0,,30,2018-05-01
201807,OA896685,5,3.0,XXXXX,C03,M,2017-01-01,,CA1,0.0,ナイト,6000.0,通常,5.416666666666667,4.5,9.0,2.0,1.0,2019-04-30,27.0,,18,2018-07-01
201806,HD703830,6,5.0,XXXXX,C02,F,2016-11-01,,CA1,0.0,デイタイム,7500.0,通常,5.666666666666667,6.0,8.0,3.0,1.0,2019-04-30,29.0,,19,2018-06-01
201807,AS256239,3,5.0,XX,C03,F,2016-06-01,,CA1,0.0,ナイト,6000.0,通常,4.333333333333333,4.5,6.0,2.0,1.0,2019-04-30,34.0,,25,2018-07-01
201903,IK975392,6,7.0,XX,C01,M,2018-08-10,,CA1,0.0,オールタイム,10500.0,通常,7.625,7.0,11.0,5.0,1.0,2019-04-30,8.0,,6,2019-03-01
201806,OA440389,10,5.0,XXXXXX,C01,F,2017-06-01,,CA1,0.0,オールタイム,10500.0,通常,6.333333333333333,6.5,10.0,3.0,1.0,2019-04-30,22.0,,12,2018-06-01
201811,IK559274,5,6.0,XXX,C01,F,2015-09-01,,CA1,0.0,オールタイム,10500.0,通常,4.25,4.5,7.0,1.0,1.0,2019-04-30,43.0,,38,2018-11-01
201902,PL504784,8,6.0,XXXXX,C03,F,2019-01-12,,CA1,0.0,ナイト,6000.0,通常,7.666666666666667,8.0,9.0,6.0,1.0,2019-04-30,3.0,,0,2019-02-01
201811,HI949100,4,2.0,XXXXX,C01,M,2016-06-01,,CA1,0.0,オールタイム,10500.0,通常,5.5,5.5,8.0,2.0,1.0,2019-04-30,34.0,,29,2018-11-01
201902,TS414581,4,6.0,XXXXX,C02,F,2018-03-01,,CA1,0.0,デイタイム,7500.0,通常,6.666666666666667,7.0,10.0,4.0,1.0,2019-04-30,13.0,,11,2019-02-01
201902,AS453157,3,3.0,XXXXX,C03,M,2016-05-01,,CA1,0.0,ナイト,6000.0,通常,4.416666666666667,4.0,8.0,2.0,1.0,2019-04-30,35.0,,33,2019-02-01
201903,AS551109,5,8.0,XXX,C01,F,2018-10-15,,CA1,0.0,オールタイム,10500.0,通常,7.333333333333333,8.0,8.0,5.0,1.0,2019-04-30,6.0,,4,2019-03-01
201811,HI456699,6,7.0,XXXX,C01,M,2018-02-01,,CA1,0.0,オールタイム,10500.0,通常,7.75,8.0,10.0,5.0,1.0,2019-04-30,14.0,,9,2018-11-01
201811,OA406392,2,7.0,XXXXX,C03,M,2016-08-01,,CA1,0.0,ナイト,6000.0,通常,4.25,4.5,7.0,1.0,1.0,2019-04-30,32.0,,27,2018-11-01
201810,GD375940,9,9.0,XXX,C02,F,2018-07-04,,CA1,0.0,デイタイム,7500.0,通常,7.777777777777778,8.0,9.0,6.0,1.0,2019-04-30,9.0,,2,2018-10-01
201901,HD246006,9,8.0,XXXXXX,C01,F,2018-12-03,,CA3,0.0,オールタイム,10500.0,入会費無料,8.5,8.5,9.0,8.0,1.0,2019-04-30,4.0,,0,2019-01-01
201809,IK192713,5,6.0,XXXX,C01,M,2016-04-01,,CA1,0.0,オールタイム,10500.0,通常,3.9166666666666665,3.5,6.0,2.0,1.0,2019-04-30,36.0,,29,2018-09-01
201809,OA368057,5,6.0,XXXXXX,C01,F,2015-08-01,,CA1,0.0,オールタイム,10500.0,通常,3.583333333333333,4.0,6.0,2.0,1.0,2019-04-30,44.0,,37,2018-09-01
201901,GD266112,4,3.0,XXX,C03,M,2015-08-01,,CA1,0.0,ナイト,6000.0,通常,3.75,4.0,6.0,2.0,1.0,2019-04-30,44.0,,41,2019-01-01
201903,TS516522,4,9.0,XXXX,C01,F,2017-08-01,,CA2,0.0,オールタイム,10500.0,入会費半額,5.75,5.5,9.0,2.0,1.0,2019-04-30,20.0,,19,2019-03-01
201811,AS575700,7,4.0,XXXX,C01,M,2016-01-01,,CA1,0.0,オールタイム,10500.0,通常,4.083333333333333,3.0,7.0,2.0,1.0,2019-04-30,39.0,,34,2018-11-01
201902,HD408536,6,7.0,XXXX,C01,F,2017-08-01,,CA2,0.0,オールタイム,10500.0,入会費半額,6.333333333333333,6.5,8.0,4.0,1.0,2019-04-30,20.0,,18,2019-02-01
201805,PL351450,9,11.0,XXXXXX,C03,M,2017-08-01,,CA2,0.0,ナイト,6000.0,入会費半額,7.083333333333333,7.0,11.0,4.0,1.0,2019-04-30,20.0,,9,2018-05-01
201808,PL784859,4,3.0,XXXXXX,C03,M,2016-12-01,,CA1,0.0,ナイト,6000.0,通常,4.166666666666667,3.5,8.0,2.0,1.0,2019-04-30,28.0,,20,2018-08-01
201903,TS640510,8,11.0,XX,C02,F,2019-01-13,,CA1,0.0,デイタイム,7500.0,通常,8.666666666666666,8.0,11.0,7.0,1.0,2019-04-30,3.0,,1,2019-03-01
201808,IK653458,8,7.0,XXXX,C02,F,2018-02-01,,CA1,0.0,デイタイム,7500.0,通常,7.333333333333333,7.0,9.0,5.0,1.0,2019-04-30,14.0,,6,2018-08-01
201903,HI151922,7,3.0,XXXXX,C01,F,2017-01-01,,CA1,0.0,オールタイム,10500.0,通常,5.166666666666667,5.5,8.0,2.0,1.0,2019-04-30,27.0,,26,2019-03-01
201812,TS763203,9,7.0,XXXX,C02,F,2018-04-13,,CA3,0.0,デイタイム,7500.0,入会費無料,7.333333333333333,7.0,11.0,3.0,1.0,2019-04-30,12.0,,7,2018-12-01
201901,OA779848,8,11.0,XXXXXX,C02,F,2018-10-03,,CA1,0.0,デイタイム,7500.0,通常,8.5,8.0,11.0,7.0,1.0,2019-04-30,6.0,,2,2019-01-01
201808,AS390441,8,6.0,XXXX,C03,M,2017-11-01,,CA1,0.0,ナイト,6000.0,通常,5.583333333333333,6.0,9.0,2.0,1.0,2019-04-30,17.0,,9,2018-08-01
201901,PL046877,7,8.0,XXXXX,C02,M,2018-11-02,,CA1,0.0,デイタイム,7500.0,通常,7.4,7.0,9.0,6.0,1.0,2019-04-30,5.0,,1,2019-01-01
201903,PL614797,7,6.0,XXXXX,C02,F,2016-01-01,,CA1,0.0,デイタイム,7500.0,通常,5.083333333333333,5.0,7.0,2.0,1.0,2019-04-30,39.0,,38,2019-03-01
201812,OA514351,7,8.0,XXX,C03,M,2018-11-02,,CA1,0.0,ナイト,6000.0,通常,6.8,7.0,8.0,5.0,1.0,2019-04-30,5.0,,0,2018-12-01
201812,GD387236,6,6.0,XXXXXX,C02,F,2016-05-01,,CA1,0.0,デイタイム,7500.0,通常,4.833333333333333,5.5,6.0,2.0,1.0,2019-04-30,35.0,,31,2018-12-01
201808,AS410205,3,5.0,XXXXX,C01,M,2016-03-01,,CA1,0.0,オールタイム,10500.0,通常,4.5,4.5,7.0,2.0,1.0,2019-04-30,37.0,,29,2018-08-01
201901,OA324491,8,10.0,XXX,C03,M,2018-12-10,,CA3,0.0,ナイト,6000.0,入会費無料,8.0,8.0,10.0,6.0,1.0,2019-04-30,4.0,,0,2019-01-01
201810,PL023264,5,5.0,XXXX,C02,M,2016-05-01,,CA1,0.0,デイタイム,7500.0,通常,4.166666666666667,4.0,6.0,3.0,1.0,2019-04-30,35.0,,29,2018-10-01
201902,HD556323,8,10.0,XXXXX,C02,F,2018-11-14,,CA1,0.0,デイタイム,7500.0,通常,8.8,9.0,11.0,6.0,1.0,2019-04-30,5.0,,2,2019-02-01
201902,HD918803,6,6.0,XXXXX,C01,F,2018-12-02,,CA3,0.0,オールタイム,10500.0,入会費無料,8.75,8.5,12.0,6.0,1.0,2019-04-30,4.0,,1,2019-02-01
201810,IK891907,7,8.0,XXXX,C01,F,2018-07-10,,CA1,0.0,オールタイム,10500.0,通常,7.222222222222222,7.0,9.0,6.0,1.0,2019-04-30,9.0,,2,2018-10-01
201902,IK562556,7,8.0,XXX,C01,M,2018-10-07,,CA1,0.0,オールタイム,10500.0,通常,8.166666666666666,8.0,11.0,7.0,1.0,2019-04-30,6.0,,3,2019-02-01
201806,HI570349,6,5.0,XXXXX,C01,F,2015-05-01,,CA1,0.0,オールタイム,10500.0,通常,4.916666666666667,5.0,7.0,2.0,1.0,2019-04-30,47.0,,37,2018-06-01
201902,GD040768,5,6.0,XXXX,C02,M,2016-09-01,,CA1,0.0,デイタイム,7500.0,通常,4.666666666666667,5.0,7.0,1.0,1.0,2019-04-30,31.0,,29,2019-02-01
201806,TS476049,10,7.0,XXXX,C01,F,2018-01-01,,CA1,0.0,オールタイム,10500.0,通常,7.0,7.0,10.0,3.0,1.0,2019-04-30,15.0,,5,2018-06-01
201903,OA558666,7,9.0,XXXXX,C02,M,2019-01-05,,CA1,0.0,デイタイム,7500.0,通常,7.333333333333333,7.0,9.0,6.0,1.0,2019-04-30,3.0,,1,2019-03-01
201902,PL827485,3,4.0,XXX,C01,F,2015-07-01,,CA1,0.0,オールタイム,10500.0,通常,4.416666666666667,4.0,8.0,1.0,1.0,2019-04-30,45.0,,43,2019-02-01
201809,HD139654,6,5.0,XXXX,C01,M,2017-01-01,,CA1,0.0,オールタイム,10500.0,通常,5.416666666666667,5.0,10.0,3.0,1.0,2019-04-30,27.0,,20,2018-09-01
201810,TS985617,8,9.0,XXXX,C01,M,2018-09-12,,CA1,0.0,オールタイム,10500.0,通常,9.142857142857142,9.0,10.0,8.0,1.0,2019-04-30,7.0,,0,2018-10-01
201807,OA840257,7,8.0,XXXX,C02,M,2017-06-01,,CA1,0.0,デイタイム,7500.0,通常,5.916666666666667,6.0,8.0,4.0,1.0,2019-04-30,22.0,,13,2018-07-01
201902,HD030302,10,7.0,XXXXX,C03,M,2019-01-12,,CA1,0.0,ナイト,6000.0,通常,8.666666666666666,9.0,10.0,7.0,1.0,2019-04-30,3.0,,0,2019-02-01
201808,AS319907,5,8.0,XXXXX,C01,F,2018-02-01,,CA1,0.0,オールタイム,10500.0,通常,7.25,7.5,11.0,5.0,1.0,2019-04-30,14.0,,6,2018-08-01
201806,TS922944,4,5.0,XXXXX,C03,M,2017-03-01,,CA1,0.0,ナイト,6000.0,通常,5.333333333333333,5.5,7.0,3.0,1.0,2019-04-30,25.0,,15,2018-06-01
201901,TS409844,6,8.0,XXXXXX,C02,F,2017-12-01,,CA3,0.0,デイタイム,7500.0,入会費無料,7.083333333333333,7.0,9.0,5.0,1.0,2019-04-30,16.0,,13,2019-01-01
201809,HI428108,3,4.0,XXXXX,C02,F,2015-08-01,,CA1,0.0,デイタイム,7500.0,通常,5.0,5.0,8.0,3.0,1.0,2019-04-30,44.0,,37,2018-09-01
201901,TS526878,7,7.0,XXXX,C03,F,2018-12-11,,CA3,0.0,ナイト,6000.0,入会費無料,7.75,7.5,9.0,7.0,1.0,2019-04-30,4.0,,0,2019-01-01
201903,AS458614,4,4.0,XXX,C01,F,2017-03-01,,CA1,0.0,オールタイム,10500.0,通常,5.333333333333333,4.5,10.0,3.0,1.0,2019-04-30,25.0,,24,2019-03-01
201901,TS904692,6,4.0,XXXX,C03,F,2016-10-01,,CA1,0.0,ナイト,6000.0,通常,5.666666666666667,5.5,8.0,4.0,1.0,2019-04-30,30.0,,27,2019-01-01
201903,AS620051,8,7.0,XX,C03,F,2018-12-09,,CA3,0.0,ナイト,6000.0,入会費無料,8.5,7.5,13.0,6.0,1.0,2019-04-30,4.0,,2,2019-03-01
201903,AS408690,8,8.0,XXXX,C03,M,2018-09-01,,CA1,0.0,ナイト,6000.0,通常,8.714285714285714,9.0,11.0,5.0,1.0,2019-04-30,7.0,,6,2019-03-01
201902,TS537121,8,8.0,XXXX,C03,F,2018-12-01,,CA3,0.0,ナイト,6000.0,入会費無料,8.25,8.0,9.0,8.0,1.0,2019-04-30,4.0,,2,2019-02-01
201812,TS203709,9,7.0,XX,C01,F,2018-09-02,,CA1,0.0,オールタイム,10500.0,通常,8.142857142857142,9.0,10.0,6.0,1.0,2019-04-30,7.0,,2,2018-12-01
201901,HD825382,7,9.0,XXXXX,C01,M,2018-11-09,,CA1,0.0,オールタイム,10500.0,通常,8.8,9.0,11.0,7.0,1.0,2019-04-30,5.0,,1,2019-01-01
201903,HD482972,10,10.0,XX,C02,F,2019-01-10,,CA1,0.0,デイタイム,7500.0,通常,9.0,10.0,10.0,7.0,1.0,2019-04-30,3.0,,1,2019-03-01
201902,HI518590,6,7.0,XXX,C03,M,2018-10-10,,CA1,0.0,ナイト,6000.0,通常,7.5,7.5,9.0,6.0,1.0,2019-04-30,6.0,,3,2019-02-01
201902,IK662753,6,6.0,XXXXX,C02,F,2018-06-05,,CA2,0.0,デイタイム,7500.0,入会費半額,7.2,7.0,9.0,6.0,1.0,2019-04-30,10.0,,7,2019-02-01
201901,AS240190,6,5.0,XX,C01,F,2016-03-01,,CA1,0.0,オールタイム,10500.0,通常,5.0,5.0,8.0,2.0,1.0,2019-04-30,37.0,,34,2019-01-01
201902,TS995238,10,7.0,XX,C02,F,2018-12-03,,CA3,0.0,デイタイム,7500.0,入会費無料,8.0,7.5,10.0,7.0,1.0,2019-04-30,4.0,,1,2019-02-01
201902,OA691219,8,10.0,XXXXX,C01,F,2018-12-06,,CA3,0.0,オールタイム,10500.0,入会費無料,9.0,9.0,10.0,8.0,1.0,2019-04-30,4.0,,1,2019-02-01
201901,AS147485,5,7.0,XXXX,C01,M,2017-05-01,,CA1,0.0,オールタイム,10500.0,通常,5.416666666666667,5.5,8.0,1.0,1.0,2019-04-30,23.0,,20,2019-01-01
201811,TS721551,4,4.0,XXXX,C02,F,2016-02-01,,CA1,0.0,デイタイム,7500.0,通常,3.9166666666666665,4.0,7.0,1.0,1.0,2019-04-30,38.0,,33,2018-11-01
201812,HI057067,7,8.0,XXXXXX,C01,F,2018-08-01,,CA1,0.0,オールタイム,10500.0,通常,8.0,8.0,10.0,7.0,1.0,2019-04-30,8.0,,4,2018-12-01
201806,GD960674,9,12.0,XXXX,C01,F,2018-03-01,,CA1,0.0,オールタイム,10500.0,通常,8.75,9.0,12.0,4.0,1.0,2019-04-30,13.0,,3,2018-06-01
201903,PL924048,9,6.0,XXXXX,C02,F,2019-01-11,,CA1,0.0,デイタイム,7500.0,通常,6.333333333333333,6.0,9.0,4.0,1.0,2019-04-30,3.0,,1,2019-03-01
201903,IK931165,7,5.0,XX,C03,F,2017-08-01,,CA2,0.0,ナイト,6000.0,入会費半額,6.0,5.5,10.0,3.0,1.0,2019-04-30,20.0,,19,2019-03-01
201810,PL101549,3,5.0,XX,C03,M,2015-08-01,,CA1,0.0,ナイト,6000.0,通常,4.75,4.5,7.0,3.0,1.0,2019-04-30,44.0,,38,2018-10-01
201903,TS383886,7,7.0,XXXXX,C03,M,2019-02-10,,CA1,0.0,ナイト,6000.0,通常,7.0,7.0,7.0,7.0,1.0,2019-04-30,2.0,,0,2019-03-01
201808,TS324893,1,10.0,XX,C01,M,2016-07-01,,CA2,0.0,オールタイム,10500.0,入会費半額,5.583333333333333,5.5,10.0,1.0,1.0,2019-04-30,33.0,,25,2018-08-01
201903,PL332864,7,9.0,XXXXXX,C03,M,2019-02-12,,CA1,0.0,ナイト,6000.0,通常,8.0,8.0,9.0,7.0,1.0,2019-04-30,2.0,,0,2019-03-01
201807,AS275166,2,2.0,XXXX,C01,M,2015-10-01,,CA1,0.0,オールタイム,10500.0,通常,3.5,3.0,6.0,1.0,1.0,2019-04-30,42.0,,33,2018-07-01
201805,IK004574,7,7.0,XXXXX,C01,F,2017-07-01,,CA2,0.0,オールタイム,10500.0,入会費半額,5.666666666666667,5.5,9.0,3.0,1.0,2019-04-30,21.0,,10,2018-05-01
201902,PL225043,9,9.0,XXXXX,C01,M,2018-12-09,,CA3,0.0,オールタイム,10500.0,入会費無料,8.0,9.0,9.0,5.0,1.0,2019-04-30,4.0,,1,2019-02-01
201903,TS613765,7,8.0,XXXXX,C02,F,2019-02-11,,CA1,0.0,デイタイム,7500.0,通常,7.5,7.5,8.0,7.0,1.0,2019-04-30,2.0,,0,2019-03-01
201902,HI197384,7,7.0,XXXXX,C03,F,2019-01-13,,CA1,0.0,ナイト,6000.0,通常,7.666666666666667,7.0,9.0,7.0,1.0,2019-04-30,3.0,,0,2019-02-01
201902,HD061076,8,9.0,XXX,C01,M,2018-12-12,,CA3,0.0,オールタイム,10500.0,入会費無料,9.0,8.5,11.0,8.0,1.0,2019-04-30,4.0,,1,2019-02-01
201811,TS099672,4,3.0,XX,C02,F,2017-05-01,,CA1,0.0,デイタイム,7500.0,通常,5.0,5.5,8.0,2.0,1.0,2019-04-30,23.0,,18,2018-11-01
201808,TS457036,6,11.0,XXXXX,C01,F,2018-07-14,,CA1,0.0,オールタイム,10500.0,通常,7.666666666666667,8.0,11.0,4.0,1.0,2019-04-30,9.0,,0,2018-08-01
201901,GD559311,7,10.0,XXXXX,C02,F,2018-12-01,,CA3,0.0,デイタイム,7500.0,入会費無料,8.0,8.5,10.0,5.0,1.0,2019-04-30,4.0,,1,2019-01-01
201810,HD379875,4,4.0,XXXX,C01,M,2015-09-01,,CA1,0.0,オールタイム,10500.0,通常,4.833333333333333,4.5,7.0,3.0,1.0,2019-04-30,43.0,,37,2018-10-01
201811,IK560941,3,3.0,XXXX,C02,F,2015-07-01,,CA1,0.0,デイタイム,7500.0,通常,4.666666666666667,5.0,6.0,3.0,1.0,2019-04-30,45.0,,40,2018-11-01
201903,PL863297,7,7.0,XXXXX,C01,M,2019-01-05,,CA1,0.0,オールタイム,10500.0,通常,6.666666666666667,7.0,7.0,6.0,1.0,2019-04-30,3.0,,1,2019-03-01
201903,IK326206,7,7.0,XX,C02,F,2018-12-01,,CA3,0.0,デイタイム,7500.0,入会費無料,7.75,7.5,9.0,7.0,1.0,2019-04-30,4.0,,3,2019-03-01
201902,OA979523,6,10.0,XX,C01,M,2018-09-11,,CA1,0.0,オールタイム,10500.0,通常,9.0,9.0,11.0,6.0,1.0,2019-04-30,7.0,,4,2019-02-01
201807,GD085038,6,8.0,XX,C01,M,2016-09-01,,CA1,0.0,オールタイム,10500.0,通常,5.5,6.0,8.0,2.0,1.0,2019-04-30,31.0,,22,2018-07-01
201807,AS950313,3,4.0,XXX,C02,F,2016-02-01,,CA1,0.0,デイタイム,7500.0,通常,3.9166666666666665,4.0,6.0,2.0,1.0,2019-04-30,38.0,,29,2018-07-01
